ID,pid,name_jp,name_kana,name_en,legis,year,yr,party,incumbency,elected,ken,kunr,kuname,kucode,ku_valid,ku_vote,ku_voteshare,sekihairitsu,region,prcode,result,inc,dual,pr_m,pr_rank,pr_partyseats,pr_coranked,pr_ncand,pr_rerank,background,female,byear,age,birthplace,borninku,borninken,totcruns,hc,assy,gov,mayor,sec,bcrat,locbur,news,union,agri,celeb,educ,busi,law,med,relig,police,pubcorp,mili,juku,kobo
525,14598,平沼 正二郎,ひらぬま しょうじろう,Hiranuma Shoujirou,49,2021,27,IND,新,0,Okayama,3,Okayama 3,3303,154637,68631,44.38,,,,1,0,0,,,,,,,ＩＴ会社役員（元）電子機器販売会社社員,0,1979,41,岡山県岡山市,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,,大井 赤亥,おおい あかい,Ooi Akai,49,2021,27,CDP,新,0,Hiroshima,2,Hiroshima 2,3402,204065,70939,34.76,53.287,Chugoku,90000,0,0,1,11,1,2,16,18,7,（元）東大非常勤講師,0,1980,40,東京都; 広島市にて育ち,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
868,,高見 康裕,たかみ やすひろ,Takami Yasuhiro,49,2021,27,LDP,新,0,Shimane,2,Shimane 2,3202,176704,110327,62.44,,Chugoku,90000,1,0,1,11,2,6,17,22,0,（元）県議、学習塾教室長、海上自衛官、読売新聞記者,0,1980,41,出雲市,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
215,,高橋 祐介,たかはし ゆうすけ,Takahashi Yuusuke,49,2021,27,LDP,新,0,Hokkaido,2,Hokkaido 2,102,236628,89745,37.93,84.819,Hokkaido,10000,0,0,1,8,3,4,11,15,7,（元）団体職員、衆院議員秘書,0,1980,41,札幌市,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
486,,猪奥 美里,いおく みさと,Ioku Misato,49,2021,27,CDP,新,0,Nara,2,Nara 2,2902,219469,54326,24.75,38.296,Kinki,80000,0,0,1,28,1,3,29,31,18,（元）県議、衆院議員秘書,1,1980,41,奈良市,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,18826,藤田 文武,ふじた ふみたけ,Fujita Fumitake,49,2021,27,Ishin,現,1,Osaka,12,Osaka 12,2712,183651,94003,51.19,,Kinki,80000,1,1,1,28,1,10,30,30,0,障害者福祉施設運営会社社長（元）高校講師,0,1980,40,大阪府寝屋川市,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
588,,岩谷 良平,いわたに りょうへい,Iwatani Ryouhei,49,2021,27,Ishin,新,0,Osaka,13,Osaka 13,2713,210160,101857,48.47,,Kinki,80000,1,0,1,28,1,10,30,30,0,（元）カフェチェーン会社社長、府議、行政書士,0,1980,41,守口市,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
595,,加納 陽之助,かのう ようのすけ,Kanou Younosuke,49,2021,27,LDP,新,0,Osaka,15,Osaka 15,2715,212318,67887,31.97,59.103,Kinki,80000,0,0,1,28,3,8,36,40,20,（元）国土交通省職員,0,1980,41,兵庫県,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,,高麗 啓一郎,こうらい けいいちろう,Kourai Keiichirou,49,2021,27,LDP,新,0,Osaka,8,Osaka 8,2708,197408,53877,27.29,51.275,Kinki,80000,0,0,1,28,3,8,36,40,23,（元）豊中市議、東京都練馬区議,0,1980,41,豊中市,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,12420,堀越 啓仁,ほりこし けいにん,Horikoshi Keinin,49,2021,27,CDP,現,1,Gunma,2,Gunma 2,1002,164340,50325,30.62,56.672,Kita Kanto,30000,0,3,1,19,1,5,22,25,14,党政調会長補佐、党県会長代行、作業療法士、僧侶,0,1980,41,群馬県甘楽郡下仁田町,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
177,10880,井野 俊郎,いの としろう,Ino Toshirou,49,2021,27,LDP,現,3,Gunma,2,Gunma 2,1002,164340,88799,54.03,,Kita Kanto,30000,1,1,1,19,2,7,30,39,0,（元）法務政務官、内閣府政務官、伊勢崎市議、弁護士,0,1980,41,伊勢崎市,1,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
811,15390,村井 英樹,むらい ひでき,Murai Hideki,49,2021,27,LDP,現,3,Saitama,1,Saitama 1,1101,253990,120856,47.58,,Kita Kanto,30000,1,1,1,19,2,7,30,39,0,首相補佐官（元）内閣府政務官、党副幹事長,0,1980,41,さいたま市,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
474,,加藤 竜祥,かとう りゅうしょう,Katou Ryuushou,49,2021,27,LDP,新,0,Nagasaki,2,Nagasaki 2,4202,163676,95271,58.21,,Kyushu,110000,1,0,1,20,3,8,25,30,0,社会福祉法人理事長（元）衆院議員秘書、不動産会社社員,0,1980,41,島原市,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1032,,加藤 健一,かとう けんいち,Katou Kenichi,49,2021,27,DPFP,新,0,Yamagata,2,Yamagata 2,602,203734,77742,38.16,61.703,Tohoku,20000,0,0,1,13,1,0,1,2,1,障害者就労支援会社社長、ボランティア団体代表,0,1980,40,南陽市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
565,15036,星 健太郎,ほし けんたろう,Hoshi Kentarou,49,2021,27,IND,新,0,Osaka,6,Osaka 6,2706,194964,28895,14.82,,,,0,0,0,,,,,,,（元）千葉県市川市議、早大助教,0,1980,41,千葉県,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,14923,斎藤 美緒,さいとう みお,Saitou Mio,49,2021,27,JCP,新,0,Aomori,1,Aomori 1,201,173664,17783,10.24,,,,0,0,0,,,,,,,党県書記長（元）民青県委員長、特養老人ホーム職員,1,1980,41,平川市,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,16690,河野 祥子,かわの しょうこ,Kawano Shouko,49,2021,27,JCP,新,0,Fukuoka,8,Fukuoka 8,4008,175971,38083,21.64,,,,0,0,0,,,,,,,党県委員（元）直方市議、党県国政事務所長,1,1980,41,福岡県田川郡川崎町,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,17147,熊谷 智,くまがい とも,Kumagai Tomo,49,2021,27,JCP,新,0,Fukushima,5,Fukushima 5,705,148944,55619,37.34,,,,0,0,0,,,,,,,党地区委員長（元）党県議団事務局長,0,1980,42,喜多方市,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,11213,佐藤 俊,さとう しゅん,Satou Shun,49,2021,27,LDP,新,0,PR,,,,,,,,Hokuritsu Shinetsu,60000,0,0,0,11,22,6,1,25,22,弁護士,0,1981,40,東京都,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
549,,守島 正,もりしま ただし,Morishima Tadashi,49,2021,27,Ishin,新,0,Osaka,2,Osaka 2,2702,249337,120913,48.49,,Kinki,80000,1,0,1,28,1,10,30,30,0,中小企業診断士（元）大阪市議、製鉄会社社員,0,1981,40,大阪市,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,,吉村 豪介,よしむら ごうすけ,Yoshimura Gousuke,49,2021,27,Ishin,新,0,Saitama,1,Saitama 1,1101,253990,23670,9.32,19.585,Kita Kanto,30000,0,0,1,19,1,2,9,9,9,（元）和光市議、党県事務局長,0,1981,40,石川県,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,,長谷 康人,はせ やすひと,Hase Yasuhito,49,2021,27,DPFP,新,0,PR,,,,,,,,Minami Kanto,50000,0,0,0,22,3,1,1,3,3,（元）参院議員秘書,0,1981,40,川崎市,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,,中根 耕作,なかね こうさく,Nakane Kousaku,49,2021,27,JCP,新,0,PR,,,,,,,,Shikoku,100000,0,0,0,6,2,0,2,2,2,党高知県委員,0,1981,40,高知市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,,佐々木 雅文,ささき まさふみ,Sasaki Masafumi,49,2021,27,CGP,新,0,PR,,,,,,,,Tohoku,20000,0,0,0,13,2,1,1,3,2,弁護士、党青年局次長,0,1981,40,愛媛県,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
433,,春藤 沙弥香,しゅんどう さやか,Shundou Sayaka,49,2021,27,Ishin,新,0,Miyagi,1,Miyagi 1,401,234820,23033,9.81,22.589,Tohoku,20000,0,0,1,13,1,1,1,2,2,（元）福祉会社社員,1,1981,40,青森県,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,,森下 千里,もりした ちさと,Morishita Chisato,49,2021,27,LDP,新,0,Miyagi,5,Miyagi 5,405,142443,61410,43.11,75.783,Tohoku,20000,0,0,1,13,2,6,22,25,7,〈元〉タレント,1,1981,39,名古屋市,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,,菅谷 竜,すがや りゅう,Sugaya Ryu,49,2021,27,Reiwa,新,0,Aichi,15,Aichi 15,2315,198812,13832,6.96,13.273,Tokai,70000,0,0,1,21,1,0,2,2,2,〈元〉日本郵便社員,0,1981,40,豊橋市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
941,,山岸 一生,やまぎし いっせい,Yamagishi Issei,49,2021,27,CDP,新,0,Tokyo,9,Tokyo 9,1309,267706,109489,40.9,,Tokyo,40000,1,0,1,17,1,4,20,23,0,〈元〉朝日新聞記者,0,1981,40,東京都三鷹市,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
778,,大沼 伸貴,おおぬま のぶたか,Oonuma Nobutaka,49,2021,27,CGP,新,0,PR,,,,,,,,Tokyo,40000,0,0,0,17,4,2,1,4,4,党総合センター事務局副部長,0,1981,40,川崎市,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,,細野 真理,ほその まり,Hosono Mari,49,2021,27,JCP,新,0,PR,,,,,,,,Tokyo,40000,0,0,0,17,6,2,1,7,6,党准都委員、党地区副委員長（元）保険外交員,1,1981,39,町田市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,13312,小倉 将信,おぐら まさのぶ,Ogura Masanobu,49,2021,27,LDP,現,3,Tokyo,23,Tokyo 23,1323,259938,133206,51.25,,Tokyo,40000,1,1,1,17,2,6,21,28,0,党青年局長（元）総務政務官、日本銀行職員,0,1981,40,東京都多摩市,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
311,12082,吉田 恭子,よしだ きょうこ,Yoshida Kyouko,49,2021,27,JCP,新,0,Iwate,1,Iwate 1,301,169983,20300,11.94,,,,0,0,0,,,,,,,党県副委員長、党国会議員団県事務所長,1,1981,40,岩手県紫波郡紫波町; 岩手県盛岡市,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,,竹内 祥倫,たけうち よしのり,Takeuchi Yoshinori,49,2021,27,JCP,新,0,Osaka,1,Osaka 1,2701,222936,17194,7.71,,,,0,0,0,,,,,,,党地区委員長（元）パート従業員,0,1981,39,大阪市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,17049,渡部 結,わたなべ ゆい,Watanabe Yui,49,2021,27,JCP,新,0,Osaka,3,Osaka 3,2703,178051,38170,21.44,,,,0,0,0,,,,,,,党准中央委員、党府副委員長（元）広告代理店パート社員,1,1981,40,大阪市,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,13585,小泉 進次郎,こいずみ しんじろう,Koizumi Shinjirou,49,2021,27,LDP,現,4,Kanagawa,11,Kanagawa 11,1411,186477,147634,79.17,,,,1,1,0,,,,,,,（元）環境相、党厚生労働部会長、党筆頭副幹事長,0,1981,40,神奈川県横須賀市,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
819,,河合 悠祐,かわい ゆうすけ,Kawai Yuusuke,49,2021,27,N,新,0,Saitama,3,Saitama 3,1103,233997,7534,3.22,,,,0,0,0,,,,,,,人材派遣会社社長,0,1981,40,京都市,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198,10228,上野 寛治,うえの かんじ,Ueno Kanji,49,2021,27,CDP,新,0,Hiroshima,4,Hiroshima 4,3404,162012,33681,20.79,43.041,Chugoku,90000,0,0,1,11,1,2,16,18,10,僧侶（元）電機会社社員,0,1982,38,府中町,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
290,16780,浅野 哲,あさの さとし,Asano Satoshi,49,2021,27,DPFP,現,1,Ibaraki,5,Ibaraki 5,805,126560,61373,48.49,,Kita Kanto,30000,1,2,1,19,1,1,3,1,1,〈元〉日立労組役員、党国会対策委員長代理、党県代表（元）衆院議員秘書,0,1982,38,東京都,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
173,10414,中曽根 康隆,なかそね やすたか,Nakasone Yasutaka,49,2021,27,LDP,現,1,Gunma,1,Gunma 1,1001,195762,110244,56.32,,Kita Kanto,30000,1,3,1,19,2,7,30,39,0,党青年局次長（元）参院議員秘書,0,1982,39,東京都,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
692,,出口 慎太郎,でぐち しんたろう,Deguchi Shintarou,49,2021,27,CDP,新,0,PR,,,,,,,,Kyushu,110000,0,0,0,20,23,4,1,25,23,党熊本県副幹事長（元）国民民主党県副代表,0,1982,39,熊本県,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,,大川 富洋,おおかわ とみひろ,Ookawa Tomihiro,49,2021,27,CDP,新,0,PR,,,,,,,,Kyushu,110000,0,0,0,20,24,4,1,25,24,中学校ＰＴＡ会長（元）国民民主党鹿児島県幹事,0,1982,39,鹿児島市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727,,木下 隼,きのした はやと,Kinoshita Hayato,49,2021,27,Reiwa,新,0,PR,,,,,,,,Minami Kanto,50000,0,0,0,22,2,1,1,2,2,不動産会社社長,0,1982,39,埼玉県,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,,小泉 敦,こいずみ あつし,Koizumi Atsushi,49,2021,27,Reiwa,新,0,PR,,,,,,,,Shikoku,100000,0,0,0,6,1,0,1,1,1,ＮＰＯ法人理事長（元）障害者施設生活支援員,0,1982,39,京都市,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,19587,鈴木 憲和,すずき のりかず,Suzuki Norikazu,49,2021,27,LDP,現,3,Yamagata,2,Yamagata 2,602,203734,125992,61.84,,Tohoku,20000,1,1,1,13,2,6,22,25,0,（元）外務政務官、党県会長、農林水産省職員,0,1982,39,東京都,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
883,12023,吉川 赳,よしかわ たける,Yoshikawa Takeru,49,2021,27,LDP,現,2,Shizuoka,5,Shizuoka 5,2205,246232,61337,24.91,48.077,Tokai,70000,2,4,1,21,1,9,30,35,8,（元）内閣府兼復興政務官、衆院議員秘書,0,1982,39,静岡県富士宮市出身（現住所は富士市横割本町）,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
954,,阿部 司,あべ つかさ,Abe Tsukasa,49,2021,27,Ishin,新,0,Tokyo,12,Tokyo 12,1312,253291,80323,31.71,79.511,Tokyo,40000,2,0,1,17,1,2,17,17,1,（元）政策研究機関職員、ＩＴ会社社員,0,1982,39,埼玉県,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,16537,池内 沙織,いけうち さおり,Ikeuchi Saori,49,2021,27,JCP,前,1,Tokyo,12,Tokyo 12,1312,253291,71948,28.41,71.221,Tokyo,40000,0,0,1,17,3,2,1,7,3,党中央委員、党都ジェンダー平等委員会責任者,1,1982,39,愛媛県松山市,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
435,,大草 芳江,おおくさ よしえ,Ookusa Yoshie,49,2021,27,IND,新,0,Miyagi,1,Miyagi 1,401,234820,13174,5.61,,,,0,0,0,,,,,,,科学教育ＮＰＯ理事、広告会社役員,1,1982,39,富谷市,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,,川添 健真,かわそえ たつま,Kawasoe Tatsuma,49,2021,27,JCP,新,0,Osaka,7,Osaka 7,2707,226040,20083,8.88,,,,0,0,0,,,,,,,党准府委員（元）党府職員,0,1982,39,東大阪市,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,11302,佐藤 耕平,さとう こうへい,Satou Kouhei,49,2021,27,JCP,新,0,Shiga,3,Shiga 3,2503,155131,20423,13.17,,,,0,0,0,,,,,,,党地区常任委員（元）民青中央委員、製本機器製造会社社員,0,1982,39,大阪府大阪市,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,,岡田 正和,おかだ まさかず,Okada Masakazu,49,2021,27,JCP,新,0,Tottori,1,Tottori 1,3101,125426,19985,15.93,,,,0,0,0,,,,,,,党県常任委員（元）電機会社社員,0,1982,39,岩美町,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,,住寄 聡美,すみより さとみ,Sumiyori Satomi,49,2021,27,JCP,新,0,PR,,,,,,,,Chugoku,90000,0,0,0,11,2,0,1,2,2,党岡山県常任委員（元）小学校教諭,1,1983,38,岡山県,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
207,13464,小林 史明,こばやし ふみあき,Kobayashi Fumiaki,49,2021,27,LDP,現,3,Hiroshima,7,Hiroshima 7,3407,185703,123396,66.45,,Chugoku,90000,1,1,1,11,2,6,17,22,0,デジタル副大臣（元）行革相補佐官、総務政務官,0,1983,38,福山市,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
239,,川原田 英世,かわはらだ えいせい,Kawaharada Eisei,49,2021,27,CDP,新,0,Hokkaido,12,Hokkaido 12,1012,167095,55321,33.11,56.661,Hokkaido,10000,0,0,1,8,1,3,12,15,6,（元）網走市議、衆院議員秘書,0,1983,38,網走市,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,,大築 紅葉,おおつき くれは,Ootsuki Kureha,49,2021,27,CDP,新,0,Hokkaido,4,Hokkaido 4,104,217956,108630,49.84,99.363,Hokkaido,10000,2,0,1,8,1,3,12,15,1,（元）フジテレビ記者,1,1983,38,北海道小樽市,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
461,14822,手塚 大輔,てづか だいすけ,Tezuka Daisuke,49,2021,27,Ishin,新,0,Nagano,2,Nagano 2,2002,213375,43026,20.16,42.435,Hokuritsu Shinetsu,60000,0,0,1,11,1,1,1,4,3,党県代表、飲食店経営（元）銀行員,0,1983,38,松本市,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,16975,渡辺 典喜,わたなべ のりよし,Watanabe Noriyoshi,49,2021,27,CDP,新,0,Tochigi,1,Tochigi 1,901,222898,66700,29.92,64.839,Kita Kanto,30000,0,0,1,19,1,5,22,25,12,党県副代表（元）松下政経塾生、出版会社社員,0,1983,38,宇都宮市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838,,山口 晋,やまぐち すすむ,Yamaguchi Susumu,49,2021,27,LDP,新,0,Saitama,10,Saitama 10,1110,186367,96153,51.59,,Kita Kanto,30000,1,0,1,19,2,7,30,39,0,（元）衆院議員秘書、官房長官秘書官,0,1983,38,川島町,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,,坪田 晋,つぼた すすむ,Tsubata Susumu,49,2021,27,CDP,新,0,Fukuoka,1,Fukuoka 1,4001,209276,53755,25.69,54.063,Kyushu,110000,0,0,1,20,1,4,22,25,13,社会保険労務士、ＮＰＯ法人理事、福祉事業所運営会社社長,0,1983,37,福岡市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,,前野 真実子,まえの まみこ,Maeno Mamiko,49,2021,27,DPFP,新,0,PR,,,,,,,,Kyushu,110000,0,0,0,20,3,1,1,3,3,介護施設長,1,1983,37,福岡市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,10562,中谷 一馬,なかたに かずま,Nakatani Kazuma,49,2021,27,CDP,現,1,Kanagawa,7,Kanagawa 7,1407,253394,124524,49.14,96.627,Minami Kanto,50000,2,2,1,22,1,5,28,30,1,（元）党青年局長、県議、衆院議員秘書,0,1983,38,川崎市; 神奈川県横浜市;宮崎県児湯郡川南町（神奈川県川崎市出身）,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,18759,藤巻 健太,ふじまき けんた,Fujimaki Kenta,49,2021,27,Ishin,新,0,Chiba,6,Chiba 6,1206,190120,48829,25.68,60.458,Minami Kanto,50000,2,0,1,22,1,3,11,11,2,党県幹事長（元）参院議員秘書、銀行員,0,1983,38,東京都,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,18723,藤原 崇,ふじわら たかし,Fujiwara Takashi,49,2021,27,LDP,現,3,Iwate,3,Iwate 3,303,228096,118734,52.05,,Tohoku,20000,1,2,1,13,2,6,22,25,0,党県会長、弁護士（元）復興政務官、参院議員秘書,0,1983,38,西和賀町,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
957,11744,北條 智彦,きたじょう ともひこ,Kitajou Tomohiko,49,2021,27,CDP,新,0,Tokyo,13,Tokyo 13,1313,234562,78665,33.54,68.008,Tokyo,40000,0,0,1,17,1,4,20,23,12,"〈元〉三井物産社員,（元）総合商社社員",0,1983,38,群馬県,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,,南 純,みなみ じゅん,Minami Jun,49,2021,27,Ishin,新,0,Tokyo,9,Tokyo 9,1309,267706,47842,17.87,43.695,Tokyo,40000,0,0,1,17,1,2,17,17,10,弁護士,0,1983,38,群馬県,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
919,11742,北村 造,きたむら いたる,Kitamura Itaru,49,2021,27,Reiwa,新,0,Tokyo,2,Tokyo 2,1302,274603,14487,5.28,12.145,Tokyo,40000,0,0,1,17,2,1,2,4,3,（元）不動産投資顧問会社社員、証券会社社員,0,1983,38,埼玉県桶川市,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,,佐藤 真実,さとう まなみ,Satou Manami,49,2021,27,IND,新,0,Saitama,1,Saitama 1,1101,253990,11540,4.54,,,,0,0,0,,,,,,,民生委員,1,1983,37,千葉県,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,11075,伊藤 達也,いとう たつや,Itou Tatsuya,49,2021,27,JCP,新,0,Gunma,5,Gunma 5,1005,164130,38428,23.41,,,,0,0,0,,,,,,,党県常任委員（元）民主青年同盟中央委員,0,1983,38,安中市,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,,森 流星,もり りゅうせい,Mori Ryuusei,49,2021,27,JCP,新,0,Osaka,17,Osaka 17,2717,176119,25660,14.57,,,,0,0,0,,,,,,,党地区常任委員（元）燃料油販売会社社員,0,1983,38,堺市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,,猪野 恵司,いの けいじ,Ino Keiji,49,2021,27,N,新,0,Tokyo,7,Tokyo 7,1307,252896,3822,1.51,,,,0,0,0,,,,,,,"自営業,バレエ教室代表",0,1983,38,大阪府,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,17787,石川 香織,いしかわ かおり,Ishikawa Kaori,49,2021,27,CDP,現,1,Hokkaido,11,Hokkaido 11,1011,176874,91538,51.75,,Hokkaido,10000,1,1,1,8,1,3,12,15,0,党青年局長代理（元）党遊説局長、日本ＢＳ放送アナウンサー,1,1984,37,横浜市,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
626,,原谷 那美,はらや なみ,Haraya Nami,49,2021,27,CDP,新,0,PR,,,,,,,,Hokkaido,10000,0,0,0,8,13,3,1,15,13,獣医師,1,1984,37,札幌市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,17743,石崎 徹,いしざき とおる,Ishizaki Tooru,49,2021,27,Ishin,現,3,Niigata,1,Niigata 1,1501,242289,18333,7.57,14.394,Hokuritsu Shinetsu,60000,0,2,1,11,1,1,1,4,4,（元）自民党青年局次長、内閣官房職員、財務省職員,0,1984,37,新潟県新潟市,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
726,,渡辺 敏光,わたなべ としみつ,Watanabe Toshimitsu,49,2021,27,N,新,0,PR,,,,,,,,Minami Kanto,50000,0,0,0,22,1,0,1,1,1,歯科医師（元）小学校講師,0,1984,37,大津市,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
37,10928,今枝 宗一郎,いまえだ そういちろう,Imaeda Souichirou,49,2021,27,LDP,現,3,Aichi,14,Aichi 14,2314,181311,114160,62.96,,Tokai,70000,1,1,1,21,1,9,30,35,0,党経済産業部会長代理、内科医師（元）財務政務官,0,1984,37,豊川市; 愛知県名古屋市,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
245,,木原 功仁哉,きはら くにや,Kihara Kuniya,49,2021,27,IND,新,0,Hyogo,1,Hyogo 1,2801,213166,7174,3.37,,,,0,0,0,,,,,,,弁護士,0,1984,37,神戸市,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
822,13626,小笠原 洋輝,おがさわら ひろき,Ogasawara Hiroki,49,2021,27,IND,新,0,Saitama,4,Saitama 4,1104,204986,3358,1.64,,,,0,0,0,,,,,,,無職,1,1984,37,東京都,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
